route_id,route_short_name,stop_id,stop_name,sumo_stop_id
1,1,101S,Van Cortlandt Park-242 St,subway_stop_101S
1,1,103S,238 St,subway_stop_103S
1,1,104S,231 St,subway_stop_104S
1,1,106S,Marble Hill-225 St,subway_stop_106S
1,1,107S,215 St,subway_stop_107S
1,1,108S,207 St,subway_stop_108S
1,1,109S,Dyckman St,subway_stop_109S
1,1,110S,191 St,subway_stop_110S
1,1,111S,181 St,subway_stop_111S
1,1,112S,168 St-Washington Hts,subway_stop_112S
1,1,113S,157 St,subway_stop_113S
1,1,114S,145 St,subway_stop_114S
1,1,115S,137 St-City College,subway_stop_115S
1,1,116S,125 St,subway_stop_116S
1,1,117S,116 St-Columbia University,subway_stop_117S
1,1,118S,Cathedral Pkwy (110 St),subway_stop_118S
1,1,119S,103 St,subway_stop_119S
1,1,120S,96 St,subway_stop_120S
1,1,121S,86 St,subway_stop_121S
1,1,122S,79 St,subway_stop_122S
1,1,123S,72 St,subway_stop_123S
1,1,124S,66 St-Lincoln Center,subway_stop_124S
1,1,125S,59 St-Columbus Circle,subway_stop_125S
1,1,126S,50 St,subway_stop_126S
1,1,127S,Times Sq-42 St,subway_stop_127S
1,1,128S,34 St-Penn Station,subway_stop_128S
1,1,129S,28 St,subway_stop_129S
1,1,130S,23 St,subway_stop_130S
1,1,131S,18 St,subway_stop_131S
1,1,132S,14 St,subway_stop_132S
1,1,133S,Christopher St-Sheridan Sq,subway_stop_133S
1,1,134S,Houston St,subway_stop_134S
1,1,135S,Canal St,subway_stop_135S
1,1,136S,Franklin St,subway_stop_136S
1,1,137S,Chambers St,subway_stop_137S
1,1,138S,WTC Cortlandt,subway_stop_138S
1,1,139S,Rector St,subway_stop_139S
1,1,142S,South Ferry,subway_stop_142S
1,1,142N,South Ferry,subway_stop_142N
1,1,139N,Rector St,subway_stop_139N
1,1,138N,WTC Cortlandt,subway_stop_138N
1,1,137N,Chambers St,subway_stop_137N
1,1,136N,Franklin St,subway_stop_136N
1,1,135N,Canal St,subway_stop_135N
1,1,134N,Houston St,subway_stop_134N
1,1,133N,Christopher St-Sheridan Sq,subway_stop_133N
1,1,132N,14 St,subway_stop_132N
1,1,131N,18 St,subway_stop_131N
1,1,130N,23 St,subway_stop_130N
1,1,129N,28 St,subway_stop_129N
1,1,128N,34 St-Penn Station,subway_stop_128N
1,1,127N,Times Sq-42 St,subway_stop_127N
1,1,126N,50 St,subway_stop_126N
1,1,125N,59 St-Columbus Circle,subway_stop_125N
1,1,124N,66 St-Lincoln Center,subway_stop_124N
1,1,123N,72 St,subway_stop_123N
1,1,122N,79 St,subway_stop_122N
1,1,121N,86 St,subway_stop_121N
1,1,120N,96 St,subway_stop_120N
1,1,119N,103 St,subway_stop_119N
1,1,118N,Cathedral Pkwy (110 St),subway_stop_118N
1,1,117N,116 St-Columbia University,subway_stop_117N
1,1,116N,125 St,subway_stop_116N
1,1,115N,137 St-City College,subway_stop_115N
1,1,114N,145 St,subway_stop_114N
1,1,113N,157 St,subway_stop_113N
1,1,112N,168 St-Washington Hts,subway_stop_112N
1,1,111N,181 St,subway_stop_111N
1,1,110N,191 St,subway_stop_110N
1,1,109N,Dyckman St,subway_stop_109N
1,1,108N,207 St,subway_stop_108N
1,1,107N,215 St,subway_stop_107N
1,1,106N,Marble Hill-225 St,subway_stop_106N
1,1,104N,231 St,subway_stop_104N
1,1,103N,238 St,subway_stop_103N
1,1,101N,Van Cortlandt Park-242 St,subway_stop_101N
2,2,201S,Wakefield-241 St,subway_stop_201S
2,2,204S,Nereid Av,subway_stop_204S
2,2,205S,233 St,subway_stop_205S
2,2,206S,225 St,subway_stop_206S
2,2,207S,219 St,subway_stop_207S
2,2,208S,Gun Hill Rd,subway_stop_208S
2,2,209S,Burke Av,subway_stop_209S
2,2,210S,Allerton Av,subway_stop_210S
2,2,211S,Pelham Pkwy,subway_stop_211S
2,2,212S,Bronx Park East,subway_stop_212S
2,2,213S,E 180 St,subway_stop_213S
2,2,214S,West Farms Sq-E Tremont Av,subway_stop_214S
2,2,215S,174 St,subway_stop_215S
2,2,216S,Freeman St,subway_stop_216S
2,2,217S,Simpson St,subway_stop_217S
2,2,218S,Intervale Av,subway_stop_218S
2,2,219S,Prospect Av,subway_stop_219S
2,2,220S,Jackson Av,subway_stop_220S
2,2,221S,3 Av-149 St,subway_stop_221S
2,2,222S,149 St-Grand Concourse,subway_stop_222S
2,2,224S,135 St,subway_stop_224S
2,2,225S,125 St,subway_stop_225S
2,2,226S,116 St,subway_stop_226S
2,2,227S,Central Park North (110 St),subway_stop_227S
2,2,120S,96 St,subway_stop_120S
2,2,121S,86 St,subway_stop_121S
2,2,122S,79 St,subway_stop_122S
2,2,123S,72 St,subway_stop_123S
2,2,124S,66 St-Lincoln Center,subway_stop_124S
2,2,125S,59 St-Columbus Circle,subway_stop_125S
2,2,126S,50 St,subway_stop_126S
2,2,127S,Times Sq-42 St,subway_stop_127S
2,2,128S,34 St-Penn Station,subway_stop_128S
2,2,129S,28 St,subway_stop_129S
2,2,130S,23 St,subway_stop_130S
2,2,131S,18 St,subway_stop_131S
2,2,132S,14 St,subway_stop_132S
2,2,133S,Christopher St-Sheridan Sq,subway_stop_133S
2,2,134S,Houston St,subway_stop_134S
2,2,135S,Canal St,subway_stop_135S
2,2,136S,Franklin St,subway_stop_136S
2,2,137S,Chambers St,subway_stop_137S
2,2,228S,Park Place,subway_stop_228S
2,2,229S,Fulton St,subway_stop_229S
2,2,230S,Wall St,subway_stop_230S
2,2,231S,Clark St,subway_stop_231S
2,2,232S,Borough Hall,subway_stop_232S
2,2,233S,Hoyt St,subway_stop_233S
2,2,234S,Nevins St,subway_stop_234S
2,2,235S,Atlantic Av-Barclays Ctr,subway_stop_235S
2,2,236S,Bergen St,subway_stop_236S
2,2,237S,Grand Army Plaza,subway_stop_237S
2,2,238S,Eastern Pkwy-Brooklyn Museum,subway_stop_238S
2,2,239S,Franklin Av-Medgar Evers College,subway_stop_239S
2,2,241S,President St-Medgar Evers College,subway_stop_241S
2,2,242S,Sterling St,subway_stop_242S
2,2,243S,Winthrop St,subway_stop_243S
2,2,244S,Church Av,subway_stop_244S
2,2,245S,Beverly Rd,subway_stop_245S
2,2,246S,Newkirk Av-Little Haiti,subway_stop_246S
2,2,247S,Flatbush Av-Brooklyn College,subway_stop_247S
2,2,247N,Flatbush Av-Brooklyn College,subway_stop_247N
2,2,246N,Newkirk Av-Little Haiti,subway_stop_246N
2,2,245N,Beverly Rd,subway_stop_245N
2,2,244N,Church Av,subway_stop_244N
2,2,243N,Winthrop St,subway_stop_243N
2,2,242N,Sterling St,subway_stop_242N
2,2,241N,President St-Medgar Evers College,subway_stop_241N
2,2,239N,Franklin Av-Medgar Evers College,subway_stop_239N
2,2,238N,Eastern Pkwy-Brooklyn Museum,subway_stop_238N
2,2,237N,Grand Army Plaza,subway_stop_237N
2,2,236N,Bergen St,subway_stop_236N
2,2,235N,Atlantic Av-Barclays Ctr,subway_stop_235N
2,2,234N,Nevins St,subway_stop_234N
2,2,233N,Hoyt St,subway_stop_233N
2,2,232N,Borough Hall,subway_stop_232N
2,2,231N,Clark St,subway_stop_231N
2,2,230N,Wall St,subway_stop_230N
2,2,229N,Fulton St,subway_stop_229N
2,2,228N,Park Place,subway_stop_228N
2,2,137N,Chambers St,subway_stop_137N
2,2,136N,Franklin St,subway_stop_136N
2,2,135N,Canal St,subway_stop_135N
2,2,134N,Houston St,subway_stop_134N
2,2,133N,Christopher St-Sheridan Sq,subway_stop_133N
2,2,132N,14 St,subway_stop_132N
2,2,131N,18 St,subway_stop_131N
2,2,130N,23 St,subway_stop_130N
2,2,129N,28 St,subway_stop_129N
2,2,128N,34 St-Penn Station,subway_stop_128N
2,2,127N,Times Sq-42 St,subway_stop_127N
2,2,126N,50 St,subway_stop_126N
2,2,125N,59 St-Columbus Circle,subway_stop_125N
2,2,124N,66 St-Lincoln Center,subway_stop_124N
2,2,123N,72 St,subway_stop_123N
2,2,122N,79 St,subway_stop_122N
2,2,121N,86 St,subway_stop_121N
2,2,120N,96 St,subway_stop_120N
2,2,227N,Central Park North (110 St),subway_stop_227N
2,2,226N,116 St,subway_stop_226N
2,2,225N,125 St,subway_stop_225N
2,2,224N,135 St,subway_stop_224N
2,2,222N,149 St-Grand Concourse,subway_stop_222N
2,2,221N,3 Av-149 St,subway_stop_221N
2,2,220N,Jackson Av,subway_stop_220N
2,2,219N,Prospect Av,subway_stop_219N
2,2,218N,Intervale Av,subway_stop_218N
2,2,217N,Simpson St,subway_stop_217N
2,2,216N,Freeman St,subway_stop_216N
2,2,215N,174 St,subway_stop_215N
2,2,214N,West Farms Sq-E Tremont Av,subway_stop_214N
2,2,213N,E 180 St,subway_stop_213N
2,2,212N,Bronx Park East,subway_stop_212N
2,2,211N,Pelham Pkwy,subway_stop_211N
2,2,210N,Allerton Av,subway_stop_210N
2,2,209N,Burke Av,subway_stop_209N
2,2,208N,Gun Hill Rd,subway_stop_208N
2,2,207N,219 St,subway_stop_207N
2,2,206N,225 St,subway_stop_206N
2,2,205N,233 St,subway_stop_205N
2,2,204N,Nereid Av,subway_stop_204N
2,2,201N,Wakefield-241 St,subway_stop_201N
2,2,248S,Nostrand Av,subway_stop_248S
2,2,249S,Kingston Av,subway_stop_249S
2,2,250S,Crown Hts-Utica Av,subway_stop_250S
2,2,251S,Sutter Av-Rutland Rd,subway_stop_251S
2,2,252S,Saratoga Av,subway_stop_252S
2,2,253S,Rockaway Av,subway_stop_253S
2,2,254S,Junius St,subway_stop_254S
2,2,255S,Pennsylvania Av,subway_stop_255S
2,2,256S,Van Siclen Av,subway_stop_256S
2,2,257S,New Lots Av,subway_stop_257S
2,2,257N,New Lots Av,subway_stop_257N
2,2,256N,Van Siclen Av,subway_stop_256N
2,2,255N,Pennsylvania Av,subway_stop_255N
2,2,254N,Junius St,subway_stop_254N
2,2,253N,Rockaway Av,subway_stop_253N
2,2,252N,Saratoga Av,subway_stop_252N
2,2,251N,Sutter Av-Rutland Rd,subway_stop_251N
2,2,250N,Crown Hts-Utica Av,subway_stop_250N
2,2,249N,Kingston Av,subway_stop_249N
2,2,248N,Nostrand Av,subway_stop_248N
3,3,301S,Harlem-148 St,subway_stop_301S
3,3,302S,145 St,subway_stop_302S
3,3,224S,135 St,subway_stop_224S
3,3,225S,125 St,subway_stop_225S
3,3,226S,116 St,subway_stop_226S
3,3,227S,Central Park North (110 St),subway_stop_227S
3,3,120S,96 St,subway_stop_120S
3,3,123S,72 St,subway_stop_123S
3,3,127S,Times Sq-42 St,subway_stop_127S
3,3,128S,34 St-Penn Station,subway_stop_128S
3,3,132S,14 St,subway_stop_132S
3,3,137S,Chambers St,subway_stop_137S
3,3,228S,Park Place,subway_stop_228S
3,3,229S,Fulton St,subway_stop_229S
3,3,230S,Wall St,subway_stop_230S
3,3,231S,Clark St,subway_stop_231S
3,3,232S,Borough Hall,subway_stop_232S
3,3,233S,Hoyt St,subway_stop_233S
3,3,234S,Nevins St,subway_stop_234S
3,3,235S,Atlantic Av-Barclays Ctr,subway_stop_235S
3,3,236S,Bergen St,subway_stop_236S
3,3,237S,Grand Army Plaza,subway_stop_237S
3,3,238S,Eastern Pkwy-Brooklyn Museum,subway_stop_238S
3,3,239S,Franklin Av-Medgar Evers College,subway_stop_239S
3,3,248S,Nostrand Av,subway_stop_248S
3,3,249S,Kingston Av,subway_stop_249S
3,3,250S,Crown Hts-Utica Av,subway_stop_250S
3,3,251S,Sutter Av-Rutland Rd,subway_stop_251S
3,3,252S,Saratoga Av,subway_stop_252S
3,3,253S,Rockaway Av,subway_stop_253S
3,3,254S,Junius St,subway_stop_254S
3,3,255S,Pennsylvania Av,subway_stop_255S
3,3,256S,Van Siclen Av,subway_stop_256S
3,3,257S,New Lots Av,subway_stop_257S
3,3,257N,New Lots Av,subway_stop_257N
3,3,256N,Van Siclen Av,subway_stop_256N
3,3,255N,Pennsylvania Av,subway_stop_255N
3,3,254N,Junius St,subway_stop_254N
3,3,253N,Rockaway Av,subway_stop_253N
3,3,252N,Saratoga Av,subway_stop_252N
3,3,251N,Sutter Av-Rutland Rd,subway_stop_251N
3,3,250N,Crown Hts-Utica Av,subway_stop_250N
3,3,249N,Kingston Av,subway_stop_249N
3,3,248N,Nostrand Av,subway_stop_248N
3,3,239N,Franklin Av-Medgar Evers College,subway_stop_239N
3,3,238N,Eastern Pkwy-Brooklyn Museum,subway_stop_238N
3,3,237N,Grand Army Plaza,subway_stop_237N
3,3,236N,Bergen St,subway_stop_236N
3,3,235N,Atlantic Av-Barclays Ctr,subway_stop_235N
3,3,234N,Nevins St,subway_stop_234N
3,3,233N,Hoyt St,subway_stop_233N
3,3,232N,Borough Hall,subway_stop_232N
3,3,231N,Clark St,subway_stop_231N
3,3,230N,Wall St,subway_stop_230N
3,3,229N,Fulton St,subway_stop_229N
3,3,228N,Park Place,subway_stop_228N
3,3,137N,Chambers St,subway_stop_137N
3,3,132N,14 St,subway_stop_132N
3,3,128N,34 St-Penn Station,subway_stop_128N
3,3,127N,Times Sq-42 St,subway_stop_127N
3,3,123N,72 St,subway_stop_123N
3,3,120N,96 St,subway_stop_120N
3,3,227N,Central Park North (110 St),subway_stop_227N
3,3,226N,116 St,subway_stop_226N
3,3,225N,125 St,subway_stop_225N
3,3,224N,135 St,subway_stop_224N
3,3,302N,145 St,subway_stop_302N
3,3,301N,Harlem-148 St,subway_stop_301N
4,4,401S,Woodlawn,subway_stop_401S
4,4,402S,Mosholu Pkwy,subway_stop_402S
4,4,405S,Bedford Park Blvd-Lehman College,subway_stop_405S
4,4,406S,Kingsbridge Rd,subway_stop_406S
4,4,407S,Fordham Rd,subway_stop_407S
4,4,408S,183 St,subway_stop_408S
4,4,409S,Burnside Av,subway_stop_409S
4,4,410S,176 St,subway_stop_410S
4,4,411S,Mt Eden Av,subway_stop_411S
4,4,412S,170 St,subway_stop_412S
4,4,413S,167 St,subway_stop_413S
4,4,414S,161 St-Yankee Stadium,subway_stop_414S
4,4,415S,149 St-Grand Concourse,subway_stop_415S
4,4,416S,138 St-Grand Concourse,subway_stop_416S
4,4,621S,125 St,subway_stop_621S
4,4,626S,86 St,subway_stop_626S
4,4,629S,59 St,subway_stop_629S
4,4,631S,Grand Central-42 St,subway_stop_631S
4,4,635S,14 St-Union Sq,subway_stop_635S
4,4,640S,Brooklyn Bridge-City Hall,subway_stop_640S
4,4,418S,Fulton St,subway_stop_418S
4,4,419S,Wall St,subway_stop_419S
4,4,420S,Bowling Green,subway_stop_420S
4,4,423S,Borough Hall,subway_stop_423S
4,4,234S,Nevins St,subway_stop_234S
4,4,235S,Atlantic Av-Barclays Ctr,subway_stop_235S
4,4,236S,Bergen St,subway_stop_236S
4,4,237S,Grand Army Plaza,subway_stop_237S
4,4,238S,Eastern Pkwy-Brooklyn Museum,subway_stop_238S
4,4,239S,Franklin Av-Medgar Evers College,subway_stop_239S
4,4,248S,Nostrand Av,subway_stop_248S
4,4,249S,Kingston Av,subway_stop_249S
4,4,250S,Crown Hts-Utica Av,subway_stop_250S
4,4,251S,Sutter Av-Rutland Rd,subway_stop_251S
4,4,252S,Saratoga Av,subway_stop_252S
4,4,253S,Rockaway Av,subway_stop_253S
4,4,254S,Junius St,subway_stop_254S
4,4,255S,Pennsylvania Av,subway_stop_255S
4,4,256S,Van Siclen Av,subway_stop_256S
4,4,257S,New Lots Av,subway_stop_257S
4,4,622S,116 St,subway_stop_622S
4,4,623S,110 St,subway_stop_623S
4,4,624S,103 St,subway_stop_624S
4,4,625S,96 St,subway_stop_625S
4,4,627S,77 St,subway_stop_627S
4,4,628S,68 St-Hunter College,subway_stop_628S
4,4,630S,51 St,subway_stop_630S
4,4,632S,33 St,subway_stop_632S
4,4,633S,28 St,subway_stop_633S
4,4,634S,23 St,subway_stop_634S
4,4,636S,Astor Pl,subway_stop_636S
4,4,637S,Bleecker St,subway_stop_637S
4,4,638S,Spring St,subway_stop_638S
4,4,639S,Canal St,subway_stop_639S
4,4,257N,New Lots Av,subway_stop_257N
4,4,256N,Van Siclen Av,subway_stop_256N
4,4,255N,Pennsylvania Av,subway_stop_255N
4,4,254N,Junius St,subway_stop_254N
4,4,253N,Rockaway Av,subway_stop_253N
4,4,252N,Saratoga Av,subway_stop_252N
4,4,251N,Sutter Av-Rutland Rd,subway_stop_251N
4,4,250N,Crown Hts-Utica Av,subway_stop_250N
4,4,249N,Kingston Av,subway_stop_249N
4,4,248N,Nostrand Av,subway_stop_248N
4,4,239N,Franklin Av-Medgar Evers College,subway_stop_239N
4,4,238N,Eastern Pkwy-Brooklyn Museum,subway_stop_238N
4,4,237N,Grand Army Plaza,subway_stop_237N
4,4,236N,Bergen St,subway_stop_236N
4,4,235N,Atlantic Av-Barclays Ctr,subway_stop_235N
4,4,234N,Nevins St,subway_stop_234N
4,4,423N,Borough Hall,subway_stop_423N
4,4,420N,Bowling Green,subway_stop_420N
4,4,419N,Wall St,subway_stop_419N
4,4,418N,Fulton St,subway_stop_418N
4,4,640N,Brooklyn Bridge-City Hall,subway_stop_640N
4,4,639N,Canal St,subway_stop_639N
4,4,638N,Spring St,subway_stop_638N
4,4,637N,Bleecker St,subway_stop_637N
4,4,636N,Astor Pl,subway_stop_636N
4,4,635N,14 St-Union Sq,subway_stop_635N
4,4,634N,23 St,subway_stop_634N
4,4,633N,28 St,subway_stop_633N
4,4,632N,33 St,subway_stop_632N
4,4,631N,Grand Central-42 St,subway_stop_631N
4,4,630N,51 St,subway_stop_630N
4,4,629N,59 St,subway_stop_629N
4,4,628N,68 St-Hunter College,subway_stop_628N
4,4,627N,77 St,subway_stop_627N
4,4,626N,86 St,subway_stop_626N
4,4,625N,96 St,subway_stop_625N
4,4,624N,103 St,subway_stop_624N
4,4,623N,110 St,subway_stop_623N
4,4,622N,116 St,subway_stop_622N
4,4,621N,125 St,subway_stop_621N
4,4,416N,138 St-Grand Concourse,subway_stop_416N
4,4,415N,149 St-Grand Concourse,subway_stop_415N
4,4,414N,161 St-Yankee Stadium,subway_stop_414N
4,4,413N,167 St,subway_stop_413N
4,4,412N,170 St,subway_stop_412N
4,4,411N,Mt Eden Av,subway_stop_411N
4,4,410N,176 St,subway_stop_410N
4,4,409N,Burnside Av,subway_stop_409N
4,4,408N,183 St,subway_stop_408N
4,4,407N,Fordham Rd,subway_stop_407N
4,4,406N,Kingsbridge Rd,subway_stop_406N
4,4,405N,Bedford Park Blvd-Lehman College,subway_stop_405N
4,4,402N,Mosholu Pkwy,subway_stop_402N
4,4,401N,Woodlawn,subway_stop_401N
5,5,501S,Eastchester-Dyre Av,subway_stop_501S
5,5,502S,Baychester Av,subway_stop_502S
5,5,503S,Gun Hill Rd,subway_stop_503S
5,5,504S,Pelham Pkwy,subway_stop_504S
5,5,505S,Morris Park,subway_stop_505S
5,5,213S,E 180 St,subway_stop_213S
5,5,214S,West Farms Sq-E Tremont Av,subway_stop_214S
5,5,215S,174 St,subway_stop_215S
5,5,216S,Freeman St,subway_stop_216S
5,5,217S,Simpson St,subway_stop_217S
5,5,218S,Intervale Av,subway_stop_218S
5,5,219S,Prospect Av,subway_stop_219S
5,5,220S,Jackson Av,subway_stop_220S
5,5,221S,3 Av-149 St,subway_stop_221S
5,5,222S,149 St-Grand Concourse,subway_stop_222S
5,5,416S,138 St-Grand Concourse,subway_stop_416S
5,5,621S,125 St,subway_stop_621S
5,5,626S,86 St,subway_stop_626S
5,5,629S,59 St,subway_stop_629S
5,5,631S,Grand Central-42 St,subway_stop_631S
5,5,635S,14 St-Union Sq,subway_stop_635S
5,5,640S,Brooklyn Bridge-City Hall,subway_stop_640S
5,5,418S,Fulton St,subway_stop_418S
5,5,419S,Wall St,subway_stop_419S
5,5,420S,Bowling Green,subway_stop_420S
5,5,213N,E 180 St,subway_stop_213N
5,5,505N,Morris Park,subway_stop_505N
5,5,504N,Pelham Pkwy,subway_stop_504N
5,5,503N,Gun Hill Rd,subway_stop_503N
5,5,502N,Baychester Av,subway_stop_502N
5,5,501N,Eastchester-Dyre Av,subway_stop_501N
5,5,420N,Bowling Green,subway_stop_420N
5,5,419N,Wall St,subway_stop_419N
5,5,418N,Fulton St,subway_stop_418N
5,5,640N,Brooklyn Bridge-City Hall,subway_stop_640N
5,5,635N,14 St-Union Sq,subway_stop_635N
5,5,631N,Grand Central-42 St,subway_stop_631N
5,5,629N,59 St,subway_stop_629N
5,5,626N,86 St,subway_stop_626N
5,5,621N,125 St,subway_stop_621N
5,5,416N,138 St-Grand Concourse,subway_stop_416N
5,5,222N,149 St-Grand Concourse,subway_stop_222N
5,5,221N,3 Av-149 St,subway_stop_221N
5,5,220N,Jackson Av,subway_stop_220N
5,5,219N,Prospect Av,subway_stop_219N
5,5,218N,Intervale Av,subway_stop_218N
5,5,217N,Simpson St,subway_stop_217N
5,5,216N,Freeman St,subway_stop_216N
5,5,215N,174 St,subway_stop_215N
5,5,214N,West Farms Sq-E Tremont Av,subway_stop_214N
5,5,247N,Flatbush Av-Brooklyn College,subway_stop_247N
5,5,246N,Newkirk Av-Little Haiti,subway_stop_246N
5,5,245N,Beverly Rd,subway_stop_245N
5,5,244N,Church Av,subway_stop_244N
5,5,243N,Winthrop St,subway_stop_243N
5,5,242N,Sterling St,subway_stop_242N
5,5,241N,President St-Medgar Evers College,subway_stop_241N
5,5,239N,Franklin Av-Medgar Evers College,subway_stop_239N
5,5,235N,Atlantic Av-Barclays Ctr,subway_stop_235N
5,5,234N,Nevins St,subway_stop_234N
5,5,423N,Borough Hall,subway_stop_423N
5,5,208N,Gun Hill Rd,subway_stop_208N
5,5,423S,Borough Hall,subway_stop_423S
5,5,234S,Nevins St,subway_stop_234S
5,5,235S,Atlantic Av-Barclays Ctr,subway_stop_235S
5,5,239S,Franklin Av-Medgar Evers College,subway_stop_239S
5,5,241S,President St-Medgar Evers College,subway_stop_241S
5,5,242S,Sterling St,subway_stop_242S
5,5,243S,Winthrop St,subway_stop_243S
5,5,244S,Church Av,subway_stop_244S
5,5,245S,Beverly Rd,subway_stop_245S
5,5,246S,Newkirk Av-Little Haiti,subway_stop_246S
5,5,247S,Flatbush Av-Brooklyn College,subway_stop_247S
5,5,257N,New Lots Av,subway_stop_257N
5,5,256N,Van Siclen Av,subway_stop_256N
5,5,255N,Pennsylvania Av,subway_stop_255N
5,5,254N,Junius St,subway_stop_254N
5,5,253N,Rockaway Av,subway_stop_253N
5,5,252N,Saratoga Av,subway_stop_252N
5,5,251N,Sutter Av-Rutland Rd,subway_stop_251N
5,5,250N,Crown Hts-Utica Av,subway_stop_250N
5,5,250S,Crown Hts-Utica Av,subway_stop_250S
5,5,212N,Bronx Park East,subway_stop_212N
5,5,211N,Pelham Pkwy,subway_stop_211N
5,5,210N,Allerton Av,subway_stop_210N
5,5,209N,Burke Av,subway_stop_209N
5,5,207N,219 St,subway_stop_207N
5,5,206N,225 St,subway_stop_206N
5,5,205N,233 St,subway_stop_205N
5,5,204N,Nereid Av,subway_stop_204N
5,5,204S,Nereid Av,subway_stop_204S
5,5,205S,233 St,subway_stop_205S
5,5,206S,225 St,subway_stop_206S
5,5,207S,219 St,subway_stop_207S
5,5,208S,Gun Hill Rd,subway_stop_208S
5,5,209S,Burke Av,subway_stop_209S
5,5,210S,Allerton Av,subway_stop_210S
5,5,211S,Pelham Pkwy,subway_stop_211S
5,5,212S,Bronx Park East,subway_stop_212S
5,5,249N,Kingston Av,subway_stop_249N
5,5,248N,Nostrand Av,subway_stop_248N
6,6,601S,Pelham Bay Park,subway_stop_601S
6,6,602S,Buhre Av,subway_stop_602S
6,6,603S,Middletown Rd,subway_stop_603S
6,6,604S,Westchester Sq-E Tremont Av,subway_stop_604S
6,6,606S,Zerega Av,subway_stop_606S
6,6,607S,Castle Hill Av,subway_stop_607S
6,6,608S,Parkchester,subway_stop_608S
6,6,609S,St Lawrence Av,subway_stop_609S
6,6,610S,Morrison Av-Soundview,subway_stop_610S
6,6,611S,Elder Av,subway_stop_611S
6,6,612S,Whitlock Av,subway_stop_612S
6,6,613S,Hunts Point Av,subway_stop_613S
6,6,614S,Longwood Av,subway_stop_614S
6,6,615S,E 149 St,subway_stop_615S
6,6,616S,E 143 St-St Mary's St,subway_stop_616S
6,6,617S,Cypress Av,subway_stop_617S
6,6,618S,Brook Av,subway_stop_618S
6,6,619S,3 Av-138 St,subway_stop_619S
6,6,621S,125 St,subway_stop_621S
6,6,622S,116 St,subway_stop_622S
6,6,623S,110 St,subway_stop_623S
6,6,624S,103 St,subway_stop_624S
6,6,625S,96 St,subway_stop_625S
6,6,626S,86 St,subway_stop_626S
6,6,627S,77 St,subway_stop_627S
6,6,628S,68 St-Hunter College,subway_stop_628S
6,6,629S,59 St,subway_stop_629S
6,6,630S,51 St,subway_stop_630S
6,6,631S,Grand Central-42 St,subway_stop_631S
6,6,632S,33 St,subway_stop_632S
6,6,633S,28 St,subway_stop_633S
6,6,634S,23 St,subway_stop_634S
6,6,635S,14 St-Union Sq,subway_stop_635S
6,6,636S,Astor Pl,subway_stop_636S
6,6,637S,Bleecker St,subway_stop_637S
6,6,638S,Spring St,subway_stop_638S
6,6,639S,Canal St,subway_stop_639S
6,6,640S,Brooklyn Bridge-City Hall,subway_stop_640S
6,6,640N,Brooklyn Bridge-City Hall,subway_stop_640N
6,6,639N,Canal St,subway_stop_639N
6,6,638N,Spring St,subway_stop_638N
6,6,637N,Bleecker St,subway_stop_637N
6,6,636N,Astor Pl,subway_stop_636N
6,6,635N,14 St-Union Sq,subway_stop_635N
6,6,634N,23 St,subway_stop_634N
6,6,633N,28 St,subway_stop_633N
6,6,632N,33 St,subway_stop_632N
6,6,631N,Grand Central-42 St,subway_stop_631N
6,6,630N,51 St,subway_stop_630N
6,6,629N,59 St,subway_stop_629N
6,6,628N,68 St-Hunter College,subway_stop_628N
6,6,627N,77 St,subway_stop_627N
6,6,626N,86 St,subway_stop_626N
6,6,625N,96 St,subway_stop_625N
6,6,624N,103 St,subway_stop_624N
6,6,623N,110 St,subway_stop_623N
6,6,622N,116 St,subway_stop_622N
6,6,621N,125 St,subway_stop_621N
6,6,619N,3 Av-138 St,subway_stop_619N
6,6,618N,Brook Av,subway_stop_618N
6,6,617N,Cypress Av,subway_stop_617N
6,6,616N,E 143 St-St Mary's St,subway_stop_616N
6,6,615N,E 149 St,subway_stop_615N
6,6,614N,Longwood Av,subway_stop_614N
6,6,613N,Hunts Point Av,subway_stop_613N
6,6,612N,Whitlock Av,subway_stop_612N
6,6,611N,Elder Av,subway_stop_611N
6,6,610N,Morrison Av-Soundview,subway_stop_610N
6,6,609N,St Lawrence Av,subway_stop_609N
6,6,608N,Parkchester,subway_stop_608N
6,6,607N,Castle Hill Av,subway_stop_607N
6,6,606N,Zerega Av,subway_stop_606N
6,6,604N,Westchester Sq-E Tremont Av,subway_stop_604N
6,6,603N,Middletown Rd,subway_stop_603N
6,6,602N,Buhre Av,subway_stop_602N
6,6,601N,Pelham Bay Park,subway_stop_601N
6X,6X,601S,Pelham Bay Park,subway_stop_601S
6X,6X,602S,Buhre Av,subway_stop_602S
6X,6X,603S,Middletown Rd,subway_stop_603S
6X,6X,604S,Westchester Sq-E Tremont Av,subway_stop_604S
6X,6X,606S,Zerega Av,subway_stop_606S
6X,6X,607S,Castle Hill Av,subway_stop_607S
6X,6X,608S,Parkchester,subway_stop_608S
6X,6X,613S,Hunts Point Av,subway_stop_613S
6X,6X,619S,3 Av-138 St,subway_stop_619S
6X,6X,621S,125 St,subway_stop_621S
6X,6X,622S,116 St,subway_stop_622S
6X,6X,623S,110 St,subway_stop_623S
6X,6X,624S,103 St,subway_stop_624S
6X,6X,625S,96 St,subway_stop_625S
6X,6X,626S,86 St,subway_stop_626S
